2015-05-14T21:33:07.084+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:34:07.085+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:35:07.085+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:36:07.085+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:37:07.085+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:38:07.087+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:39:07.089+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:40:07.090+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:41:07.090+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:42:07.089+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:43:07.091+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:44:07.091+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:45:07.092+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:46:07.094+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:47:07.095+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:48:07.094+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:49:07.097+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:50:07.097+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:51:07.097+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:52:07.098+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:53:07.098+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:54:07.099+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:55:07.098+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:56:07.101+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:57:07.103+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:58:07.103+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T21:59:07.102+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:00:07.113+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:01:07.117+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:02:07.114+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:03:07.113+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:04:07.114+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:05:07.114+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:06:07.117+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:07:07.116+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:08:07.118+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:09:07.117+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:10:07.120+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:11:07.122+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:12:07.122+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:13:07.120+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:14:07.122+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:15:07.120+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:16:07.122+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:17:07.121+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:18:07.124+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:19:07.121+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:20:07.122+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:21:07.122+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:22:07.126+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:23:07.126+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:24:07.125+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:25:07.128+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:26:07.126+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:27:07.128+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:28:07.126+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:29:07.131+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:30:07.131+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:31:07.128+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:32:07.131+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:33:07.130+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:34:07.130+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:35:07.130+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:36:07.130+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:37:07.135+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:38:07.133+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:39:07.132+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:40:07.142+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:41:07.143+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:42:07.142+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:43:07.144+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:44:07.147+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:45:07.148+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:46:07.147+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:47:07.149+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:48:07.150+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:49:07.150+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:50:07.151+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:51:07.151+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:52:07.152+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:53:07.152+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:54:07.152+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:55:07.152+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:56:07.153+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:57:07.154+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:58:07.154+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T22:59:07.156+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:00:07.155+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:01:07.155+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:02:07.156+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:03:07.155+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:04:07.157+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:05:07.157+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:06:07.158+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:07:07.158+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:08:07.159+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:09:07.159+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:10:07.159+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:11:07.160+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:12:07.160+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:13:07.161+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:14:07.161+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:15:07.162+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:16:07.162+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:17:07.163+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:18:07.164+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:19:07.164+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:20:07.165+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:21:07.165+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:22:07.167+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:23:07.167+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:24:07.167+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:25:07.168+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:26:07.168+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:27:07.169+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:28:07.169+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:29:07.170+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:30:07.169+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:31:07.170+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:32:07.171+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:33:07.176+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:34:07.173+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:35:07.175+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:36:07.184+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:37:07.185+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:38:07.183+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:39:07.186+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:40:07.186+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:41:07.187+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:42:07.187+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:43:07.188+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:44:07.187+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:45:07.189+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:46:07.190+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:47:07.190+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:48:07.191+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:49:07.190+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:50:07.193+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:51:07.192+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:52:07.195+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:53:07.194+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:54:07.194+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:55:07.195+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:56:07.194+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:57:07.196+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:58:07.196+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-14T23:59:07.197+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:00:07.197+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:01:07.197+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:02:07.198+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:03:07.198+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:04:07.199+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:05:07.199+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:06:07.200+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:07:07.200+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:08:07.200+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:09:07.201+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:10:07.201+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:11:07.201+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:12:07.202+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:13:07.204+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:14:07.205+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:15:07.204+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:16:07.205+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:17:07.206+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:18:07.207+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:19:07.207+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:20:07.207+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:21:07.209+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:22:07.209+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:23:07.210+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:24:07.210+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:25:07.211+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:26:07.211+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:27:07.212+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:28:07.212+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:29:07.212+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:30:07.212+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:31:07.214+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:32:07.216+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:33:07.216+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:34:07.216+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:35:07.218+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:36:07.219+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:37:07.219+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:38:07.219+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:39:07.219+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:40:07.221+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:41:07.222+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:42:07.222+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:43:07.223+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:44:07.222+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:45:07.223+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:46:07.225+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:47:07.226+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:48:07.226+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:49:07.226+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:50:07.227+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:51:07.227+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:52:07.227+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:53:07.228+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:54:07.228+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:55:07.228+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:56:07.229+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:57:07.229+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:58:07.231+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T00:59:07.231+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:00:07.232+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:01:07.231+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:02:07.233+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:03:07.233+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:04:07.242+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:05:07.245+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:06:07.244+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:07:07.245+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:08:07.245+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:09:07.248+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:10:07.246+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:11:07.248+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:12:07.247+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:13:07.247+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:14:07.248+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:15:07.248+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:16:07.250+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:17:07.250+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:18:07.252+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:19:07.252+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:20:07.252+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:21:07.252+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:22:07.253+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:23:07.256+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:24:07.254+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:25:07.256+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:26:07.256+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:27:07.257+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:28:07.256+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:29:07.255+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:30:07.259+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:31:07.258+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:32:07.261+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:33:07.258+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:34:07.261+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:35:07.261+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:36:07.261+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:37:07.262+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:38:07.262+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:39:07.262+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:40:07.263+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:41:07.263+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:42:07.265+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:43:07.265+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:44:07.266+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:45:07.266+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:46:07.267+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:47:07.267+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:48:07.268+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:49:07.268+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:50:07.268+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:51:07.269+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:52:07.269+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:53:07.270+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:54:07.270+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:55:07.271+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:56:07.270+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:57:07.271+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:58:07.274+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T01:59:07.275+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:00:07.276+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:01:07.275+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:02:07.276+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:03:07.276+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:04:07.276+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:05:07.277+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:06:07.276+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:07:07.278+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:08:07.278+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:09:07.279+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:10:07.278+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:11:07.280+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:12:07.279+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:13:07.280+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:14:07.281+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:15:07.281+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:16:07.282+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:17:07.281+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:18:07.282+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:19:07.284+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:20:07.284+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:21:07.285+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:22:07.287+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:23:07.288+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:24:07.287+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:25:07.289+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:26:07.289+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:27:07.289+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:28:07.290+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:29:07.291+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:30:07.292+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:31:07.291+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:32:07.292+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:33:07.292+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:34:07.292+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:35:07.292+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:36:07.294+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:37:07.295+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:38:07.295+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:39:07.296+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:40:07.296+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:41:07.296+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:42:07.296+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:43:07.298+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:44:07.299+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:45:07.299+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:46:07.300+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:47:07.300+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:48:07.301+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:49:07.301+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:50:07.301+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:51:07.302+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:52:07.302+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:53:07.303+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:54:07.303+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:55:07.304+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:56:07.304+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:57:07.304+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:58:07.305+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T02:59:07.305+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:00:07.307+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:01:07.306+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:02:07.307+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:03:07.308+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:04:07.307+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:05:07.308+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:06:07.308+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:07:07.309+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:08:07.309+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:09:07.310+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:10:07.310+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:11:07.310+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:12:07.311+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:13:07.311+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:14:07.312+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:15:07.312+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:16:07.313+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:17:07.313+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:18:07.313+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:19:07.314+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:20:07.314+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:21:07.315+0200 I COMMAND  [DataFileSync] flushing diag log
2015-05-15T03:22:07.315+0200 I COMMAND  [DataFileSync] flushing diag log
